# atlasctl checks registry (generated)
# Regenerate with: ./bin/atlasctl gen checks-registry

id	domain	area	owner	speed	gate	module	callable	docs_link	remediation_link
checks_repo_runcontext_single_builder	repo	runcontext	platform	fast	repo	atlasctl.checks.repo.enforcement.import_policy	check_runcontext_single_builder	packages/atlasctl/docs/checks/index.md#checks_repo_runcontext_single_builder	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_script_help_coverage	repo	script	platform	fast	repo	atlasctl.checks.repo.native.runtime_modules.repo_native_runtime_core	check_script_help	packages/atlasctl/docs/checks/index.md#checks_repo_script_help_coverage	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_script_ownership_coverage	repo	script	platform	fast	repo	atlasctl.checks.repo.native.runtime_modules.repo_native_runtime_core	check_script_ownership	packages/atlasctl/docs/checks/index.md#checks_repo_script_ownership_coverage	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_shell_docs_present	repo	shell	platform	fast	repo	atlasctl.checks.repo.enforcement.shell_policy	check_shell_docs_present	packages/atlasctl/docs/checks/index.md#checks_repo_shell_docs_present	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_shell_invocation_boundary	repo	shell	platform	fast	repo	atlasctl.checks.repo.enforcement.shell_policy	check_shell_invocation_via_core_exec	packages/atlasctl/docs/checks/index.md#checks_repo_shell_invocation_boundary	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_shell_location_policy	repo	shell	platform	fast	repo	atlasctl.checks.repo.enforcement.shell_policy	check_shell_location_policy	packages/atlasctl/docs/checks/index.md#checks_repo_shell_location_policy	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_shell_no_direct_python	repo	shell	platform	fast	repo	atlasctl.checks.repo.enforcement.shell_policy	check_shell_no_python_direct_calls	packages/atlasctl/docs/checks/index.md#checks_repo_shell_no_direct_python	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_shell_no_network_fetch	repo	shell	platform	fast	repo	atlasctl.checks.repo.enforcement.shell_policy	check_shell_no_network_download_tools	packages/atlasctl/docs/checks/index.md#checks_repo_shell_no_network_fetch	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_shell_readonly_checks	repo	shell	platform	fast	repo	atlasctl.checks.repo.enforcement.shell_policy	check_shell_scripts_readonly	packages/atlasctl/docs/checks/index.md#checks_repo_shell_readonly_checks	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_shell_script_budget	repo	shell	platform	fast	repo	atlasctl.checks.repo.enforcement.shell_policy	check_shell_script_budget	packages/atlasctl/docs/checks/index.md#checks_repo_shell_script_budget	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_shell_strict_mode	repo	shell	platform	fast	repo	atlasctl.checks.repo.enforcement.shell_policy	check_shell_headers_and_strict_mode	packages/atlasctl/docs/checks/index.md#checks_repo_shell_strict_mode	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_single_canonical_runtime_adapters	repo	single	platform	fast	repo	atlasctl.checks.repo.native.modules.repo_checks_make_and_layout	check_single_canonical_runtime_adapters	packages/atlasctl/docs/checks/index.md#checks_repo_single_canonical_runtime_adapters	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_single_registry_module	repo	single	platform	fast	repo	atlasctl.checks.repo.contracts.naming_hygiene	check_single_registry_module	packages/atlasctl/docs/checks/index.md#checks_repo_single_registry_module	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_single_runner_module	repo	single	platform	fast	repo	atlasctl.checks.repo.contracts.naming_hygiene	check_single_runner_module	packages/atlasctl/docs/checks/index.md#checks_repo_single_runner_module	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_stable_command_no_breaking_changes	repo	stable	platform	fast	repo	atlasctl.checks.repo.contracts.command_contracts	check_stable_command_no_breaking_changes	packages/atlasctl/docs/checks/index.md#checks_repo_stable_command_no_breaking_changes	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_subprocess_boundary	repo	subprocess	platform	fast	repo	atlasctl.checks.repo.enforcement.boundaries.effect_boundaries	check_subprocess_boundary	packages/atlasctl/docs/checks/index.md#checks_repo_subprocess_boundary	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_suite_inventory_policy	repo	suite	platform	fast	repo	atlasctl.checks.repo.contracts.suite_inventory	check_suite_inventory_policy	packages/atlasctl/docs/checks/index.md#checks_repo_suite_inventory_policy	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_suite_marker_rules	repo	suite	platform	fast	repo	atlasctl.checks.repo.contracts.test_guardrails	check_suite_marker_rules	packages/atlasctl/docs/checks/index.md#checks_repo_suite_marker_rules	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_test_determinism_patterns	repo	test	platform	fast	repo	atlasctl.checks.repo.contracts.test_guardrails	check_test_determinism_patterns	packages/atlasctl/docs/checks/index.md#checks_repo_test_determinism_patterns	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_test_no_duplicated_coverage	repo	test	platform	fast	repo	atlasctl.checks.repo.contracts.test_guardrails	check_no_duplicated_coverage_paths	packages/atlasctl/docs/checks/index.md#checks_repo_test_no_duplicated_coverage	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_test_no_unmarked_network	repo	test	platform	fast	repo	atlasctl.checks.repo.contracts.test_guardrails	check_no_unmarked_test_network	packages/atlasctl/docs/checks/index.md#checks_repo_test_no_unmarked_network	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_test_ownership_tags	repo	test	platform	fast	repo	atlasctl.checks.repo.contracts.test_guardrails	check_test_ownership_tags	packages/atlasctl/docs/checks/index.md#checks_repo_test_ownership_tags	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_test_skip_justification	repo	test	platform	fast	repo	atlasctl.checks.repo.contracts.test_guardrails	check_no_unjustified_skips	packages/atlasctl/docs/checks/index.md#checks_repo_test_skip_justification	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_test_taxonomy_layout	repo	test	platform	fast	repo	atlasctl.checks.repo.contracts.test_guardrails	check_test_taxonomy_layout	packages/atlasctl/docs/checks/index.md#checks_repo_test_taxonomy_layout	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_test_write_sandbox	repo	test	platform	fast	repo	atlasctl.checks.repo.contracts.test_guardrails	check_test_write_sandbox	packages/atlasctl/docs/checks/index.md#checks_repo_test_write_sandbox	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_tests_no_duplicate_expectations	repo	tests	platform	fast	repo	atlasctl.checks.repo.contracts.test_guardrails	check_test_duplicate_expectations	packages/atlasctl/docs/checks/index.md#checks_repo_tests_no_duplicate_expectations	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_tmp_paths_under_artifacts	repo	tmp	platform	fast	repo	atlasctl.checks.repo.native.modules.repo_checks_make_and_layout	check_tmp_paths_outside_artifacts	packages/atlasctl/docs/checks/index.md#checks_repo_tmp_paths_under_artifacts	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_top_level_package_group_mapping	repo	top	platform	fast	repo	atlasctl.checks.repo.enforcement.package_shape	check_top_level_package_group_mapping	packages/atlasctl/docs/checks/index.md#checks_repo_top_level_package_group_mapping	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_top_level_structure	repo	top	platform	fast	repo	atlasctl.checks.repo.enforcement.structure.check_top_level_structure	check_top_level_structure	packages/atlasctl/docs/checks/index.md#checks_repo_top_level_structure	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_type_coverage	repo	type	platform	fast	repo	atlasctl.checks.repo.contracts.type_coverage	check_type_coverage	packages/atlasctl/docs/checks/index.md#checks_repo_type_coverage	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_version_matches_pyproject	repo	version	platform	fast	repo	atlasctl.checks.repo.contracts.pyproject_contracts	check_version_matches_pyproject	packages/atlasctl/docs/checks/index.md#checks_repo_version_matches_pyproject	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_workflows_targets_exist	repo	workflows	platform	fast	repo	atlasctl.checks.repo.native.workflow_contracts	check_workflows_targets_exist	packages/atlasctl/docs/checks/index.md#checks_repo_workflows_targets_exist	packages/atlasctl/docs/checks/check-id-migration-rules.md
